thumb_cmc_spread,thumb_cmc_stretch,thumb_mcp_stretch,thumb_ip_stretch,index_mcp_spread,index_mcp_stretch,index_pip_stretch,index_dip_stretch,middle_mcp_spread,middle_mcp_stretch,middle_pip_stretch,middle_dip_stretch,ring_mcp_spread,ring_mcp_stretch,ring_pip_stretch,ring_dip_stretch,pinky_mcp_spread,pinky_mcp_stretch,pinky_pip_stretch,pinky_dip_stretch
29.13,13.5,40.87,22.82,0.99,28.41,4.01,3.01,-6.58,23.36,0.63,0.47,-12.72,51.42,75.21,56.41,-13,62.41,69.82,52.37
29.42,13.67,40.82,22.85,0.98,28.62,4.01,3.01,-6.51,23.35,0.62,0.47,-12.72,51.58,75.21,56.41,-13,62.55,69.83,52.37
29.65,14.04,40.82,22.82,0.97,28.75,4,3,-6.65,23.49,0.62,0.47,-12.72,51.68,75.21,56.4,-13.02,62.67,69.84,52.38
29.63,13.99,40.72,22.82,0.94,28.81,4.01,3.01,-6.72,23.52,0.62,0.47,-12.69,51.75,75.23,56.42,-13.06,62.71,69.92,52.44
29.58,14.05,40.82,22.85,0.91,28.84,4.01,3.01,-6.82,23.51,0.63,0.47,-12.74,51.61,75.26,56.45,-13.04,62.66,69.93,52.45
29.59,14.02,40.72,22.71,0.93,28.91,4.01,3.01,-6.91,23.65,0.62,0.47,-12.73,51.61,75.2,56.4,-13.02,62.62,69.95,52.46
29.59,14.02,40.72,22.71,0.92,28.97,4.01,3.01,-7.05,23.63,0.62,0.47,-12.74,51.59,75.21,56.4,-13.02,62.62,69.97,52.48
29.58,14.01,40.72,22.71,0.91,29.03,4.05,3.04,-7.11,23.69,0.63,0.47,-12.75,51.54,75.21,56.4,-13.02,62.59,69.99,52.49
29.66,14.03,40.62,22.74,0.92,29.11,4.07,3.06,-7.13,23.71,0.63,0.47,-12.73,51.53,75.21,56.41,-13.02,62.45,70,52.5
29.85,14.22,40.62,22.77,0.92,29.06,4.07,3.06,-7.08,23.76,0.64,0.48,-12.72,51.62,75.2,56.4,-13,62.48,70.07,52.55
29.75,14.13,40.62,22.82,0.87,28.96,4.07,3.06,-7.17,23.66,0.64,0.48,-12.74,51.57,75.2,56.4,-13.01,62.44,70.08,52.56
29.79,14.17,40.62,22.74,0.85,28.96,4.07,3.06,-7.23,23.66,0.64,0.48,-12.78,51.52,75.2,56.4,-13.02,62.39,70.1,52.57
29.76,14.16,40.62,22.74,0.84,28.95,4.07,3.06,-7.26,23.66,0.64,0.48,-12.8,51.47,75.21,56.4,-13.02,62.36,70.11,52.59
29.69,14.15,40.62,22.8,0.8,28.94,4.07,3.06,-7.31,23.59,0.64,0.48,-12.83,51.42,75.21,56.4,-13.03,62.36,70.08,52.56
29.56,14.01,40.62,22.82,0.8,28.97,4.07,3.06,-7.32,23.6,0.64,0.48,-12.84,51.49,75.21,56.4,-13.03,62.42,70.09,52.57
29.57,13.92,40.62,22.85,0.8,29.04,4.07,3.06,-7.35,23.61,0.64,0.48,-12.84,51.57,75.21,56.4,-13.04,62.54,70.17,52.63
29.56,13.85,40.62,22.87,0.81,29.1,4.07,3.06,-7.32,23.65,0.64,0.48,-12.83,51.6,75.21,56.4,-13.05,62.53,70.18,52.63
29.71,14.05,40.62,22.84,0.87,29.24,4.07,3.06,-7.23,23.89,0.64,0.48,-12.73,51.82,75.15,56.36,-13.02,62.61,70.2,52.65
29.69,13.9,40.51,22.73,0.85,29.26,4.07,3.06,-7.28,23.85,0.64,0.48,-12.73,51.78,75.15,56.36,-13.04,62.59,70.22,52.66
29.67,13.69,40.46,22.8,0.83,29.3,4.07,3.06,-7.32,23.86,0.64,0.48,-12.74,51.79,75.2,56.4,-13.06,62.58,70.16,52.62
29.68,13.77,40.51,22.9,0.86,29.33,4.07,3.06,-7.3,23.86,0.64,0.48,-12.75,51.74,75.15,56.36,-13.06,62.57,70.17,52.63
29.61,13.7,40.51,22.88,0.88,29.39,4.07,3.06,-7.28,23.86,0.64,0.48,-12.73,51.7,75.15,56.36,-13.07,62.52,70.13,52.6
29.64,13.8,40.57,22.88,0.89,29.41,4.07,3.06,-7.31,23.83,0.64,0.48,-12.73,51.67,75.15,56.36,-13.07,62.48,70.15,52.61
29.63,13.8,40.62,22.85,0.91,29.45,4.07,3.06,-7.34,23.84,0.64,0.48,-12.73,51.65,75.15,56.36,-13.09,62.38,70.15,52.62
29.7,13.9,40.62,22.82,0.91,29.43,4.07,3.06,-7.35,23.85,0.64,0.48,-12.73,51.62,75.15,56.36,-13.1,62.39,70.17,52.63
29.72,13.89,40.62,22.82,0.9,29.44,4.07,3.06,-7.35,23.89,0.65,0.49,-12.72,51.64,75.18,56.38,-13.1,62.39,70.18,52.63
29.73,13.8,40.62,22.78,0.93,29.33,4.07,3.06,-7.32,23.75,0.64,0.48,-12.74,51.47,75.15,56.36,-13.09,62.28,70.19,52.64
29.72,13.81,40.72,22.72,1.02,29.11,4.07,3.06,-7.37,23.8,0.64,0.48,-12.8,51.23,75.15,56.36,-13.01,61.88,70.09,52.57
29.64,14.02,40.82,22.57,1.07,29.8,4.07,3.06,-7.06,23.7,0.64,0.48,-12.76,51.27,75.15,56.36,-12.74,61.2,69.46,52.1
29.5,14.21,40.92,22.48,1.29,29.72,4.06,3.05,-6.74,23.54,0.64,0.48,-12.74,52.01,75.09,56.32,-12.54,61,68.83,51.62
29.46,14.14,41.03,22.49,1.29,29.87,4.06,3.05,-6.61,23.56,0.64,0.48,-12.5,52.6,75.03,56.27,-12.4,61.21,69.04,51.78
29.46,14.21,41.03,22.7,0.96,30.29,4.05,3.04,-6.89,23.95,0.64,0.48,-12.52,53.05,75.08,56.31,-12.59,61.24,69.51,52.13
29.45,14.32,40.89,23.03,1.12,30.25,4.04,3.03,-6.59,23.89,0.64,0.48,-12.43,53.2,75.03,56.27,-12.51,61.11,69.64,52.23
29.34,13.82,40.31,25.12,0.52,30.55,4.04,3.03,-7.15,24.43,0.64,0.48,-12.56,53.08,74.97,56.23,-12.88,61.37,69.94,52.45
29.24,13.3,40.16,25.89,0.4,29.97,4.04,3.03,-7.18,24.1,0.64,0.48,-12.61,52.29,74.98,56.23,-13.23,60.25,69.89,52.42
29.29,14.31,39.91,27.56,0.52,29.84,4.05,3.04,-6.92,23.83,0.65,0.48,-12.63,51.56,74.9,56.17,-13.28,58.96,69.61,52.2
29.41,12.98,38.48,32.95,0.63,29.82,4.09,3.06,-6.92,24.19,0.66,0.49,-12.68,51.38,74.78,56.08,-13.21,57.97,69.17,51.88
29.77,12.3,38.27,35.41,0.7,30.28,4.09,3.06,-6.7,24.8,0.73,0.55,-12.73,51.51,74.75,56.06,-13.26,57.65,68.67,51.5
29.6,11.97,38.27,34.49,0.57,30.93,4.09,3.06,-7.09,25.03,0.75,0.56,-12.87,50.25,74.7,56.03,-13.71,57.2,68.4,51.3
29.04,11.65,38.05,34.2,0.37,31.6,4.09,3.06,-7.6,25.63,0.75,0.56,-13.11,50.72,74.71,56.03,-14.23,57.95,67.99,50.99
28.47,11.64,37.67,33.9,0.4,30.24,4.09,3.06,-7.71,24.45,0.75,0.56,-13.28,50.23,74.65,55.99,-14.48,57.56,67.55,50.66
27.58,11.82,37.68,33.34,0.74,29.11,4.07,3.06,-7.68,23.08,0.75,0.56,-13.62,49.02,74.67,56.01,-14.56,56.76,67.38,50.53
26.38,12.11,38.29,30.91,1.12,27.02,4.07,3.06,-7.59,21.17,0.74,0.56,-14.48,46.5,74.91,56.18,-14.75,55.34,67.41,50.56
25.37,13.51,40.04,28.26,1.51,24.56,4.07,3.06,-7.87,18.78,0.71,0.53,-15.19,44.37,75.45,56.59,-14.85,53.67,67.52,50.64
25.53,15.52,40.61,28.45,1.89,23.56,4.09,3.06,-7.77,18.24,0.65,0.49,-14.96,43.08,76.4,57.3,-14.36,52.36,68.09,51.07
25.58,15.88,40.1,28.89,2.19,22.76,4.09,3.06,-7.77,17.84,0.63,0.47,-14.92,41.74,76.68,57.51,-14.05,50.7,68.42,51.31
26.55,14.93,39.8,29.06,2.03,21.58,4.09,3.06,-8.13,16.93,0.61,0.46,-15.3,42.28,76.68,57.51,-14.62,50.5,68.28,51.21
26.52,15.15,39.78,31.39,2.61,20.97,4.1,3.07,-7.3,16.63,0.6,0.45,-14.93,43.65,76.42,57.32,-14.71,50.87,68.47,51.35
25.6,15.03,39.24,35.16,2.42,20.04,4.12,3.09,-7.34,15.63,0.59,0.44,-14.63,44.93,76.06,57.05,-14.8,51.46,69.14,51.86
25.39,15.05,39.19,35.22,2.28,19.64,4.11,3.08,-7.33,15.79,0.59,0.44,-14.49,45.59,76.03,57.03,-14.77,51.6,69.18,51.89
25.42,14.91,39.1,35.35,2.04,19.82,4.1,3.07,-7.4,15.84,0.58,0.44,-14.48,45.75,75.96,56.97,-14.78,51.75,69.21,51.91
25.58,14.91,38.98,35.57,1.79,19.7,4.06,3.04,-7.76,15.85,0.58,0.44,-14.38,46.22,75.94,56.96,-14.78,52.07,69.31,51.98
25.97,14.78,38.68,35.88,1.52,19.72,4.02,3.01,-8.34,15.84,0.56,0.42,-14.21,46.82,75.98,56.98,-14.69,52.43,69.45,52.09
26.34,14.86,38.58,35.94,1.48,19.76,3.99,2.99,-8.6,15.75,0.55,0.42,-14.11,47.25,75.93,56.95,-14.53,52.4,69.44,52.08
26.25,15.15,38.68,35.94,1.55,19.63,3.99,2.99,-8.62,15.54,0.55,0.41,-14.02,47.34,75.9,56.93,-14.42,52.27,69.56,52.17
26.39,15.16,38.68,35.97,1.5,19.41,3.99,2.99,-8.89,15.23,0.55,0.42,-14.07,47.37,76.13,57.1,-14.36,52.26,70.23,52.67
26.67,15.23,38.68,36,1.5,19.08,4.01,3.01,-9.02,14.85,0.55,0.41,-14.13,47.35,76.11,57.08,-14.34,52.05,70.3,52.73
26.73,15.2,38.63,36,1.58,18.61,4.05,3.04,-9.1,14.45,0.55,0.42,-14.16,47.28,76.05,57.04,-14.34,51.98,70.25,52.69
26.72,15.29,38.68,36.04,1.51,18.32,4.07,3.06,-9.14,14.28,0.55,0.41,-14.21,47.22,76.03,57.02,-14.3,51.84,70.27,52.7
27.05,15.62,38.58,36.07,1.56,18.02,4.09,3.06,-9.23,14.2,0.55,0.41,-14.2,47.31,76.02,57.02,-14.29,51.94,70.31,52.73
27.12,15.57,38.58,36.13,1.56,17.96,4.09,3.06,-9.28,14.16,0.55,0.42,-14.15,47.43,75.96,56.97,-14.27,51.95,70.28,52.71
27.39,15.75,38.58,36.14,1.58,17.93,4.09,3.06,-9.24,14.1,0.55,0.41,-14.1,47.7,75.96,56.97,-14.24,52.22,70.29,52.72
27.38,15.8,38.68,36.16,1.7,17.81,4.1,3.07,-9.24,13.74,0.57,0.43,-14.03,47.94,76.01,57.01,-14.17,52.28,70.37,52.78
27.24,15.93,38.53,36.28,1.7,17.66,4.15,3.11,-9.29,13.6,0.57,0.43,-13.97,47.92,76,57,-14.04,52.34,70.74,53.05
27.12,15.93,38.48,36.54,1.61,17.52,4.32,3.24,-9.34,13.63,0.59,0.44,-13.99,47.81,75.95,56.96,-14.09,52.31,70.75,53.06
27.02,15.84,38.48,36.5,1.64,17.51,4.4,3.3,-9.32,13.62,0.59,0.44,-14,47.76,75.95,56.96,-14.11,52.29,70.65,52.99
27.11,16.04,38.47,36.46,1.66,17.99,4.4,3.3,-9.31,14.2,0.6,0.45,-13.9,48.65,75.87,56.9,-14.09,52.96,74.89,56.16
26.91,16.05,38.12,36.98,1.66,18.03,4.53,3.4,-9.42,14.02,0.62,0.47,-13.82,48.58,76.27,57.2,-14.1,53.13,83.71,62.78
26.83,15.92,38.03,37.26,1.67,18.04,4.53,3.4,-9.4,14.07,0.63,0.47,-13.84,48.34,76.44,57.33,-14.1,52.87,82.98,62.24
26.82,15.79,37.98,37.19,1.64,18.05,4.54,3.41,-9.39,14.07,0.62,0.47,-13.87,48.18,76.39,57.3,-14.11,52.71,79.53,59.65
26.83,15.9,37.98,37.16,1.71,17.99,4.53,3.4,-9.35,14.07,0.62,0.47,-13.83,48.13,76.36,57.27,-14.05,52.62,78.8,59.1
26.8,15.85,37.97,37,1.69,18.01,4.52,3.39,-9.35,14.05,0.62,0.47,-13.85,48,76.28,57.21,-14.07,52.59,78.43,58.82
26.78,15.83,37.86,36.81,1.67,17.9,4.51,3.38,-9.51,14.01,0.62,0.47,-13.92,47.78,76.25,57.19,-14.12,52.54,77.74,58.31
26.81,15.75,37.87,36.54,1.65,17.91,4.5,3.38,-9.61,14.01,0.62,0.47,-13.97,47.77,76.17,57.12,-14.16,52.54,77.34,58.01
26.82,15.78,37.98,36.16,1.63,17.93,4.49,3.37,-9.63,14.04,0.62,0.47,-13.97,47.84,76.05,57.04,-14.17,52.56,76.82,57.61
26.84,15.88,37.92,35.97,1.66,17.9,4.48,3.36,-9.61,13.97,0.62,0.46,-13.95,47.83,76.05,57.04,-14.11,52.51,76.78,57.58
26.88,15.7,37.77,35.94,1.66,17.85,4.48,3.36,-9.59,13.98,0.62,0.47,-13.94,47.86,75.99,56.99,-14.1,52.53,76.61,57.46
26.89,15.73,37.86,35.97,1.64,17.85,4.48,3.36,-9.7,13.99,0.62,0.47,-13.95,47.91,75.99,56.99,-14.11,52.55,76.56,57.42
26.94,15.67,37.86,35.94,1.65,17.9,4.47,3.35,-9.75,14.03,0.62,0.47,-13.95,47.94,75.93,56.95,-14.13,52.58,76.57,57.43
26.97,15.68,37.86,35.94,1.66,17.93,4.45,3.34,-9.8,14.07,0.62,0.47,-13.96,47.95,75.93,56.95,-14.14,52.57,76.49,57.37
27.02,15.65,37.77,35.91,1.67,17.98,4.44,3.33,-9.73,14.07,0.61,0.46,-13.91,47.98,75.9,56.92,-14.1,52.55,76.48,57.36
27.09,15.62,37.74,35.91,1.69,17.98,4.43,3.32,-9.72,14.09,0.61,0.46,-13.89,48.03,75.93,56.94,-14.09,52.55,76.37,57.27
27.06,15.6,37.67,35.91,1.67,17.99,4.45,3.34,-9.81,14.1,0.61,0.46,-13.92,48.01,75.93,56.94,-14.1,52.56,76.32,57.24
27.09,15.63,37.67,35.94,1.67,18.02,4.44,3.33,-9.76,14.1,0.61,0.46,-13.9,47.99,75.87,56.9,-14.09,52.55,76.34,57.25
27.15,15.59,37.67,35.97,1.68,18.03,4.43,3.32,-9.74,14.06,0.61,0.46,-13.9,47.94,75.87,56.9,-14.09,52.5,76.35,57.26
27.17,15.63,37.67,35.97,1.73,18.04,4.43,3.32,-9.67,14.08,0.61,0.46,-13.87,47.86,75.87,56.9,-14.05,52.46,76.3,57.23
27.2,15.63,37.67,35.97,1.72,18.03,4.45,3.34,-9.71,14.06,0.61,0.46,-13.89,47.87,75.84,56.88,-14.06,52.43,76.26,57.19
27.21,15.62,37.67,35.97,1.66,18.05,4.44,3.33,-9.78,14.06,0.61,0.46,-13.91,47.88,75.87,56.9,-14.08,52.4,76.27,57.21
27.18,15.54,37.67,35.96,1.64,18.09,4.44,3.33,-9.76,14.07,0.61,0.46,-13.92,47.84,75.87,56.91,-14.08,52.39,76.29,57.22
27.18,15.57,37.67,35.94,1.69,18.08,4.44,3.33,-9.71,14.02,0.61,0.46,-13.87,47.81,75.87,56.9,-14.05,52.38,76.31,57.23
27.2,15.65,37.67,35.97,1.7,18.12,4.44,3.33,-9.72,14.04,0.61,0.46,-13.86,47.83,75.87,56.91,-14.06,52.42,76.26,57.2
27.24,15.58,37.56,35.97,1.65,18.16,4.44,3.33,-9.82,14.1,0.61,0.46,-13.9,47.8,75.87,56.91,-14.09,52.4,76.28,57.21
27.25,15.58,37.56,35.97,1.67,18.14,4.43,3.32,-9.82,14.09,0.61,0.46,-13.91,47.75,75.82,56.86,-14.09,52.33,76.24,57.18
27.31,15.68,37.55,35.97,1.71,18.13,4.43,3.32,-9.78,14.05,0.61,0.46,-13.88,47.74,75.82,56.86,-14.07,52.31,76.26,57.19
27.33,15.63,37.46,36,1.72,18.15,4.41,3.31,-9.76,14.08,0.61,0.46,-13.88,47.76,75.82,56.86,-14.08,52.33,76.09,57.07
27.3,15.58,37.45,36,1.7,18.14,4.41,3.31,-9.79,14.06,0.61,0.46,-13.88,47.73,75.82,56.86,-14.09,52.31,75.98,56.98
27.34,15.45,37.36,36,1.72,18.13,4.4,3.3,-9.76,14.03,0.61,0.46,-13.88,47.73,75.82,56.86,-14.1,52.29,75.93,56.95
27.36,15.44,37.36,36,1.72,18.13,4.39,3.29,-9.77,14.03,0.61,0.46,-13.88,47.77,75.82,56.86,-14.1,52.3,75.91,56.94
27.32,15.41,37.36,35.97,1.67,18.12,4.35,3.26,-9.79,14,0.61,0.46,-13.91,47.73,75.82,56.86,-14.11,52.27,75.82,56.86
27.43,15.44,37.27,35.97,1.68,18.19,4.34,3.25,-9.8,14.15,0.61,0.46,-13.92,47.74,75.82,56.86,-14.09,52.33,75.68,56.76
27.47,15.39,37.26,35.85,1.69,18.22,4.34,3.25,-9.75,14.17,0.61,0.46,-13.91,47.73,75.85,56.88,-14.1,52.37,75.63,56.72
27.51,15.41,37.26,35.83,1.71,18.24,4.33,3.24,-9.76,14.24,0.61,0.46,-13.88,47.69,75.88,56.91,-14.08,52.38,75.58,56.69
27.48,15.48,37.27,35.82,1.72,18.25,4.33,3.24,-9.72,14.18,0.61,0.46,-13.87,47.63,75.82,56.86,-14.07,52.34,75.6,56.7
27.53,15.39,37.26,35.83,1.71,18.28,4.33,3.24,-9.76,14.14,0.61,0.46,-13.89,47.63,75.82,56.86,-14.07,52.36,75.62,56.71
27.51,15.33,37.26,35.84,1.71,18.24,4.33,3.24,-9.77,14.09,0.61,0.46,-13.88,47.58,75.82,56.87,-14.09,52.31,75.63,56.73
27.52,15.38,37.26,35.85,1.7,18.26,4.33,3.24,-9.77,14.08,0.61,0.46,-13.88,47.58,75.82,56.87,-14.08,52.33,75.65,56.74
27.52,15.43,37.25,35.88,1.76,18.29,4.33,3.24,-9.68,14.07,0.61,0.46,-13.85,47.58,75.76,56.82,-14.05,52.33,75.67,56.75
27.53,15.37,37.15,35.88,1.74,18.27,4.33,3.24,-9.8,14.04,0.61,0.46,-13.85,47.59,75.31,56.48,-14.06,52.32,75.65,56.74
27.54,15.36,37.15,35.89,1.74,18.3,4.34,3.25,-9.79,14.09,0.61,0.46,-13.85,47.6,75.31,56.49,-14.07,52.35,75.7,56.78
27.51,15.35,37.15,35.88,1.73,18.28,4.34,3.25,-9.84,14.06,0.61,0.46,-13.86,47.57,75.31,56.49,-14.08,52.34,75.72,56.79
27.55,15.18,36.86,35.91,1.75,18.29,4.33,3.24,-9.82,14.1,0.61,0.46,-13.86,47.57,75.31,56.48,-14.06,52.31,75.74,56.8
27.56,15.16,36.86,35.91,1.72,18.29,4.34,3.25,-9.85,14.06,0.61,0.46,-13.86,47.56,75.26,56.44,-14.07,52.29,75.76,56.82
27.56,15.14,36.86,35.91,1.71,18.31,4.34,3.26,-9.85,14.09,0.61,0.46,-13.87,47.55,75.31,56.48,-14.07,52.29,75.77,56.83
27.55,15.2,36.86,35.91,1.7,18.35,4.34,3.25,-9.85,14.12,0.61,0.46,-13.87,47.5,75.31,56.48,-14.08,52.3,75.79,56.85
27.58,15.15,36.74,35.9,1.71,18.41,4.34,3.25,-9.86,14.16,0.61,0.46,-13.87,47.47,75.31,56.48,-14.09,52.34,75.75,56.81
27.62,15.07,36.65,35.94,1.69,18.45,4.34,3.25,-9.89,14.19,0.61,0.46,-13.87,47.49,75.31,56.48,-14.11,52.34,75.76,56.82
27.61,15.06,36.65,35.92,1.7,18.5,4.34,3.25,-9.87,14.26,0.61,0.46,-13.86,47.49,75.31,56.48,-14.1,52.36,75.72,56.79
27.63,15.02,36.65,35.91,1.72,18.49,4.34,3.25,-9.86,14.27,0.61,0.46,-13.87,47.48,75.31,56.48,-14.1,52.33,75.73,56.8
27.63,15,36.65,35.91,1.71,18.5,4.34,3.25,-9.86,14.28,0.61,0.46,-13.88,47.48,75.31,56.48,-14.13,52.36,75.75,56.81
27.61,15.09,36.75,35.91,1.7,18.52,4.34,3.25,-9.87,14.27,0.61,0.46,-13.89,47.49,75.31,56.48,-14.15,52.38,75.67,56.75
27.63,14.99,36.65,35.91,1.71,18.53,4.34,3.25,-9.87,14.28,0.61,0.46,-13.89,47.46,75.31,56.48,-14.15,52.35,75.72,56.79
27.61,15.01,36.65,35.89,1.73,18.52,4.34,3.25,-9.88,14.26,0.61,0.46,-13.89,47.42,75.31,56.48,-14.17,52.33,75.74,56.8
27.65,15.01,36.65,35.89,1.74,18.56,4.34,3.25,-9.86,14.3,0.61,0.46,-13.9,47.45,75.31,56.48,-14.16,52.35,75.75,56.81
27.64,14.97,36.65,35.91,1.74,18.54,4.34,3.25,-9.85,14.29,0.61,0.46,-13.91,47.41,75.32,56.49,-14.16,52.35,75.77,56.82
27.64,14.99,36.65,35.91,1.73,18.55,4.34,3.25,-9.89,14.32,0.6,0.45,-13.9,47.42,75.31,56.49,-14.16,52.37,75.78,56.84
27.64,15.01,36.65,35.88,1.71,18.56,4.34,3.25,-9.92,14.32,0.6,0.45,-13.89,47.33,75.31,56.49,-14.16,52.32,75.8,56.85
27.65,15.01,36.65,35.88,1.72,18.57,4.34,3.25,-9.91,14.36,0.6,0.45,-13.9,47.28,75.32,56.49,-14.19,52.42,75.82,56.86
27.69,14.93,36.6,35.88,1.7,18.58,4.34,3.25,-9.97,14.37,0.6,0.45,-13.91,47.3,75.32,56.49,-14.2,52.42,75.83,56.87
27.66,14.97,36.65,35.86,1.69,18.53,4.34,3.25,-10,14.33,0.6,0.45,-13.93,47.26,75.32,56.49,-14.22,52.4,75.85,56.89
27.65,14.89,36.55,35.86,1.68,18.55,4.34,3.25,-10.02,14.3,0.61,0.46,-13.95,47.19,75.32,56.49,-14.25,52.42,75.87,56.9
27.65,14.88,36.55,35.84,1.68,18.53,4.35,3.26,-10.02,14.28,0.61,0.46,-13.96,47.17,75.32,56.49,-14.25,52.4,75.95,56.96
27.65,14.89,36.55,35.85,1.66,18.54,4.35,3.26,-10.04,14.28,0.61,0.46,-13.97,47.17,75.32,56.49,-14.29,52.46,75.93,56.95
27.7,14.86,36.55,35.86,1.67,18.6,4.34,3.26,-10.01,14.33,0.61,0.46,-13.97,47.17,75.32,56.49,-14.31,52.51,75.91,56.94
27.71,14.84,36.55,35.85,1.69,18.58,4.35,3.26,-10,14.29,0.61,0.46,-13.97,47.14,75.32,56.49,-14.33,52.52,75.87,56.9
27.73,14.86,36.55,35.85,1.7,18.58,4.35,3.26,-10.01,14.3,0.61,0.46,-13.97,47.13,75.32,56.49,-14.36,52.56,75.89,56.91
27.72,14.88,36.55,35.85,1.7,18.57,4.35,3.26,-10.04,14.31,0.61,0.46,-13.97,47.08,75.33,56.5,-14.37,52.6,75.9,56.93
27.7,14.87,36.55,35.84,1.69,18.56,4.35,3.26,-10.06,14.29,0.61,0.46,-13.98,47.05,75.33,56.5,-14.41,52.65,75.92,56.94
27.68,14.87,36.55,35.84,1.66,18.59,4.35,3.26,-10.09,14.25,0.61,0.46,-13.98,47.04,75.33,56.5,-14.44,52.68,75.94,56.96
27.69,14.84,36.55,35.84,1.65,18.6,4.35,3.26,-10.08,14.24,0.61,0.46,-13.99,47.02,75.33,56.5,-14.46,52.72,75.96,56.97
27.69,14.76,36.44,35.88,1.65,18.55,4.36,3.27,-10.09,14.19,0.62,0.47,-14,47,75.33,56.5,-14.48,52.71,75.98,56.99
27.67,14.74,36.44,35.85,1.63,18.55,4.36,3.27,-10.18,14.16,0.62,0.47,-14,47,75.33,56.5,-14.5,52.74,76,57
27.64,14.72,36.44,35.85,1.61,18.52,4.35,3.26,-10.21,14.13,0.62,0.47,-14.02,46.98,75.39,56.54,-14.53,52.74,76.02,57.01
27.65,14.74,36.49,35.85,1.6,18.56,4.35,3.26,-10.19,14.2,0.62,0.47,-14.02,47,75.33,56.5,-14.54,52.77,76.03,57.03
27.64,14.69,36.44,35.82,1.57,18.58,4.35,3.26,-10.2,14.19,0.62,0.47,-14.02,47,75.33,56.5,-14.55,52.76,75.92,56.94
27.66,14.68,36.44,35.84,1.57,18.6,4.35,3.26,-10.19,14.2,0.62,0.47,-14.03,47.01,75.33,56.5,-14.57,52.82,75.94,56.96
27.63,14.68,36.44,35.84,1.56,18.61,4.35,3.26,-10.22,14.2,0.62,0.47,-14.04,46.98,75.33,56.5,-14.59,52.83,75.96,56.97
27.62,14.66,36.44,35.81,1.55,18.6,4.35,3.26,-10.27,14.17,0.62,0.47,-14.05,46.95,75.41,56.56,-14.6,52.81,75.98,56.98
27.63,14.59,36.44,35.81,1.55,18.58,4.35,3.26,-10.3,14.18,0.62,0.47,-14.06,46.95,75.39,56.54,-14.62,52.83,75.99,57
27.64,14.61,36.44,35.84,1.57,18.54,4.35,3.26,-10.26,14.14,0.62,0.47,-14.07,46.93,75.3,56.48,-14.64,52.84,75.95,56.96
27.62,14.59,36.44,35.84,1.56,18.52,4.35,3.26,-10.3,14.13,0.62,0.47,-14.08,46.92,75.3,56.48,-14.65,52.82,75.97,56.98
27.62,14.58,36.44,35.82,1.55,18.51,4.35,3.26,-10.3,14.13,0.62,0.47,-14.1,46.92,75.33,56.5,-14.66,52.82,75.99,56.99
27.61,14.59,36.44,35.84,1.56,18.49,4.35,3.26,-10.29,14.11,0.62,0.47,-14.09,46.89,75.33,56.5,-14.66,52.81,76.01,57.01
27.61,14.55,36.44,35.85,1.56,18.48,4.35,3.26,-10.32,14.11,0.62,0.47,-14.1,46.88,75.33,56.5,-14.67,52.81,76.02,57.02
27.59,14.56,36.44,35.84,1.55,18.47,4.35,3.26,-10.33,14.11,0.62,0.47,-14.11,46.88,75.33,56.5,-14.68,52.8,76.04,57.03
27.65,14.5,36.34,35.83,1.55,18.52,4.35,3.26,-10.3,14.14,0.62,0.47,-14.1,46.93,75.33,56.5,-14.68,52.82,76.06,57.04
27.69,14.52,36.34,35.84,1.55,18.52,4.35,3.26,-10.26,14.16,0.62,0.47,-14.1,46.94,75.33,56.5,-14.67,52.84,76.04,57.03
27.7,14.6,36.44,35.85,1.56,18.52,4.35,3.26,-10.23,14.18,0.62,0.47,-14.1,46.94,75.33,56.5,-14.68,52.86,76.02,57.02
27.75,14.55,36.34,35.84,1.58,18.53,4.35,3.26,-10.27,14.16,0.62,0.47,-14.09,46.97,75.33,56.5,-14.7,52.89,76.04,57.03
27.75,14.52,36.34,35.84,1.62,18.56,4.35,3.26,-10.29,14.13,0.62,0.47,-14.07,46.96,75.33,56.5,-14.68,52.84,76.05,57.04
27.75,14.5,36.34,35.84,1.62,18.56,4.35,3.26,-10.27,14.11,0.61,0.46,-14.08,46.96,75.33,56.5,-14.67,52.83,76.06,57.05
27.77,14.64,36.34,35.82,1.62,18.54,4.35,3.26,-10.25,14.11,0.62,0.47,-14.08,46.96,75.33,56.5,-14.64,52.83,76.12,57.09
27.79,14.63,36.34,35.82,1.62,18.57,4.35,3.26,-10.24,14.12,0.62,0.47,-14.08,46.98,75.33,56.5,-14.65,52.85,76.17,57.13
27.81,14.65,36.34,35.82,1.62,18.61,4.35,3.26,-10.23,14.15,0.62,0.47,-14.07,46.97,75.33,56.5,-14.63,52.84,76.07,57.06
27.81,14.66,36.34,35.82,1.63,18.63,4.35,3.26,-10.27,14.16,0.62,0.47,-14.07,46.97,75.33,56.5,-14.62,52.83,76.11,57.08
27.8,14.68,36.34,35.82,1.63,18.65,4.34,3.26,-10.27,14.17,0.62,0.47,-14.06,46.96,75.33,56.5,-14.61,52.82,76.15,57.11
27.85,14.67,36.34,35.82,1.63,18.7,4.34,3.26,-10.25,14.2,0.62,0.47,-14.05,46.98,75.33,56.5,-14.62,52.85,76.06,57.04
