thumb_cmc_spread,thumb_cmc_stretch,thumb_mcp_stretch,thumb_ip_stretch,index_mcp_spread,index_mcp_stretch,index_pip_stretch,index_dip_stretch,middle_mcp_spread,middle_mcp_stretch,middle_pip_stretch,middle_dip_stretch,ring_mcp_spread,ring_mcp_stretch,ring_pip_stretch,ring_dip_stretch,pinky_mcp_spread,pinky_mcp_stretch,pinky_pip_stretch,pinky_dip_stretch
27.14,50.67,0.11,0.12,0,89.62,81.39,61.04,-6.04,88.84,77.57,58.18,-12.61,89.6,86.28,64.71,-23.25,71.03,90.19,67.65
28.24,51.71,0.22,0.14,0,89.62,81.02,60.76,-6.04,88.55,77.63,58.22,-12.61,89.6,86.31,64.73,-23.58,71.64,89.38,67.04
29.9,52.43,0.34,0.12,0,89.62,80.71,60.53,-6.04,88.69,77.57,58.18,-12.61,89.6,86.5,64.87,-23.81,71.17,89.01,66.75
29.05,53.81,0.45,0.09,0,89.62,80.04,60.03,-6.04,88.94,77.51,58.13,-12.61,89.6,86.95,65.22,-23.66,70.81,89.07,66.8
30.5,53.06,0.22,0.12,0,89.62,79.98,59.98,-6.04,89.33,77.07,57.8,-12.61,89.6,87.16,65.37,-23.81,71.47,89.07,66.8
31.15,52.63,0.23,0.1,0,89.62,80.04,60.03,-6.04,89.56,76.98,57.74,-12.61,89.6,86.37,64.78,-23.79,70.52,88.88,66.66
31.17,52.37,0,0.1,0,89.62,80.01,60.01,-6.04,89.62,76.87,57.65,-12.61,89.6,86.12,64.59,-23.8,70.38,88.42,66.32
31.26,52.41,0.34,0.09,0,89.62,80.04,60.03,-6.04,89.35,76.81,57.61,-12.61,89.6,85.99,64.5,-23.85,70.84,88.3,66.22
30.63,52.07,0.16,0.12,0,89.62,80.04,60.03,-6.04,89.49,76.76,57.57,-12.61,89.6,85.96,64.47,-23.81,71.08,88.21,66.15
31.69,52.8,0.57,0.12,0,89.62,80.04,60.03,-6.04,89.39,76.93,57.7,-12.61,89.6,85.99,64.5,-23.88,71.67,88.36,66.27
